contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AMZN240712C00192500,AMZN,2024-07-12,192.50,call,8.68,8.65,8.55,8,8.75,36,1251,2939,2024-07-02,0.26647,0.82166,0.02957,-0.50296,0.08636,0.04265
AMZN240712P00192500,AMZN,2024-07-12,192.50,put,0.78,0.78,0.76,83,0.79,20,2714,1808,2024-07-02,0.25595,-0.16908,0.02976,-0.37151,0.08348,-0.00948
AMZN240712C00195000,AMZN,2024-07-12,195.00,call,6.65,6.67,6.60,31,6.75,14,5591,7047,2024-07-02,0.26037,0.73985,0.03764,-0.58571,0.10741,0.03871
AMZN240712P00195000,AMZN,2024-07-12,195.00,put,1.27,1.29,1.27,3,1.31,31,4673,2507,2024-07-02,0.25138,-0.25323,0.03845,-0.45821,0.10591,-0.01423
AMZN240712C00197500,AMZN,2024-07-12,197.50,call,4.94,4.95,4.90,26,5.00,7,11491,3500,2024-07-02,0.25733,0.63717,0.04404,-0.64846,0.12418,0.03356
AMZN240712P00197500,AMZN,2024-07-12,197.50,put,2.07,2.06,2.03,26,2.09,12,4830,843,2024-07-02,0.24909,-0.35901,0.04533,-0.52311,0.12373,-0.02024
AMZN240712C00200000,AMZN,2024-07-12,200.00,call,3.55,3.52,3.50,43,3.55,73,41249,16722,2024-07-02,0.25550,0.52220,0.04709,-0.66864,0.13186,0.02765
AMZN240712P00200000,AMZN,2024-07-12,200.00,put,3.15,3.15,3.10,57,3.20,34,3080,1128,2024-07-02,0.24955,-0.47767,0.04822,-0.54793,0.13186,-0.02704
AMZN240712C00202500,AMZN,2024-07-12,202.50,call,2.48,2.48,2.45,5,2.50,10,7695,3264,2024-07-02,0.26144,0.40839,0.04487,-0.65566,0.12857,0.02170
AMZN240712P00202500,AMZN,2024-07-12,202.50,put,4.60,4.58,4.50,99,4.65,60,557,146,2024-07-02,0.25336,-0.59500,0.04621,-0.52739,0.12830,-0.03386
AMZN240712C00205000,AMZN,2024-07-12,205.00,call,1.68,1.69,1.67,371,1.72,5,27069,11546,2024-07-02,0.26632,0.30678,0.03983,-0.59685,0.11626,0.01635
AMZN240712P00205000,AMZN,2024-07-12,205.00,put,6.35,6.33,6.25,15,6.40,90,200,258,2024-07-02,0.26098,-0.69714,0.04042,-0.47288,0.11559,-0.03993
AMZN240712C00207500,AMZN,2024-07-12,207.50,call,1.13,1.15,1.13,1,1.17,6,4192,1166,2024-07-02,0.27394,0.22452,0.03303,-0.51908,0.09916,0.01199
AMZN240712P00207500,AMZN,2024-07-12,207.50,put,8.47,8.23,8.05,37,8.40,25,11,70,2024-07-02,0.26205,-0.78622,0.03357,-0.37286,0.09641,-0.04534
AMZN240712C00210000,AMZN,2024-07-12,210.00,call,0.79,0.77,0.74,3,0.79,5,5152,5841,2024-07-02,0.28141,0.16040,0.02616,-0.43103,0.08068,0.00858
AMZN240712P00210000,AMZN,2024-07-12,210.00,put,10.55,10.43,10.30,8,10.55,31,119,143,2024-07-02,0.27714,-0.84347,0.02614,-0.30610,0.07940,-0.04908
AMZN240712C00212500,AMZN,2024-07-12,212.50,call,0.53,0.53,0.50,25,0.56,255,539,1228,2024-07-02,0.29178,0.11489,0.02008,-0.35390,0.06421,0.00615
AMZN240712P00212500,AMZN,2024-07-12,212.50,put,13.45,12.65,12.40,84,12.90,28,6,47,2024-07-02,0.28050,-0.89455,0.01964,-0.20699,0.06038,-0.05248
AMZN240712C00215000,AMZN,2024-07-12,215.00,call,0.36,0.36,0.35,44,0.38,96,2459,3488,2024-07-02,0.30092,0.08110,0.01508,-0.28153,0.04972,0.00435
AMZN240712P00215000,AMZN,2024-07-12,215.00,put,0.00,15.07,14.80,46,15.35,53,0,55,2024-07-02,0.30565,-0.91549,0.01531,-0.18048,0.05129,-0.05429
AMZN240712C00217500,AMZN,2024-07-12,217.50,call,0.25,0.26,0.24,178,0.27,208,642,430,2024-07-02,0.31388,0.05933,0.01136,-0.23009,0.03909,0.00318
AMZN240712P00217500,AMZN,2024-07-12,217.50,put,0.00,17.62,17.20,74,18.05,115,0,7,2024-07-02,0.35321,-0.91629,0.01316,-0.22119,0.05092,-0.05504
AMZN240712C00220000,AMZN,2024-07-12,220.00,call,0.19,0.18,0.18,31,0.19,51,1198,1812,2024-07-02,0.32348,0.04217,0.00840,-0.18019,0.02978,0.00226
AMZN240712P00220000,AMZN,2024-07-12,220.00,put,20.14,19.98,19.70,67,20.25,61,379,7,2024-07-02,0.35824,-0.93980,0.01007,-0.14766,0.03954,-0.05697
AMZN240712C00225000,AMZN,2024-07-12,225.00,call,0.11,0.10,0.09,25,0.12,215,605,950,2024-07-02,0.34894,0.02357,0.00481,-0.11970,0.01841,0.00126
AMZN240712P00225000,AMZN,2024-07-12,225.00,put,0.00,24.98,24.70,59,25.25,64,0,6,2024-07-02,0.42592,-0.94682,0.00768,-0.16449,0.03586,-0.05872
AMZN240712C00230000,AMZN,2024-07-12,230.00,call,0.07,0.07,0.06,1,0.07,3,201,352,2024-07-02,0.38309,0.01580,0.00312,-0.09330,0.01311,0.00085
AMZN240712P00230000,AMZN,2024-07-12,230.00,put,0.00,29.98,29.70,61,30.25,66,0,0,2024-07-02,0.49055,-0.95181,0.00617,-0.17933,0.03315,-0.06037
AMZN240712C00235000,AMZN,2024-07-12,235.00,call,0.05,0.04,0.03,41,0.06,26,440,221,2024-07-02,0.40321,0.00911,0.00184,-0.06079,0.00813,0.00049
AMZN240712P00235000,AMZN,2024-07-12,235.00,put,0.00,34.98,34.70,63,35.25,58,0,0,2024-07-02,0.55275,-0.95552,0.00513,-0.19306,0.03108,-0.06194
AMZN240712C00240000,AMZN,2024-07-12,240.00,call,0.03,0.04,0.03,183,0.04,14,136,195,2024-07-02,0.44909,0.00829,0.00152,-0.06222,0.00749,0.00044
AMZN240712P00240000,AMZN,2024-07-12,240.00,put,0.00,39.95,39.30,150,40.60,143,0,0,2024-07-02,0.60229,-0.96116,0.00422,-0.18236,0.02785,-0.06361
AMZN240712C00245000,AMZN,2024-07-12,245.00,call,0.03,0.01,0.00,0,0.03,10,11,175,2024-07-02,0.42699,0.00244,0.00054,-0.01981,0.00251,0.00013
AMZN240712P00245000,AMZN,2024-07-12,245.00,put,0.00,44.98,44.70,63,45.25,64,0,0,2024-07-02,0.67073,-0.96074,0.00382,-0.21757,0.02810,-0.06497
AMZN240712C00250000,AMZN,2024-07-12,250.00,call,0.01,0.01,0.00,0,0.04,30,312,12,2024-07-02,0.46510,0.00225,0.00046,-0.02004,0.00233,0.00012
AMZN240712P00250000,AMZN,2024-07-12,250.00,put,0.00,49.98,49.70,58,50.25,63,0,0,2024-07-02,0.72713,-0.96260,0.00339,-0.22911,0.02701,-0.06644
AMZN240712C00255000,AMZN,2024-07-12,255.00,call,0.01,0.01,0.00,0,0.01,228,104,37,2024-07-02,0.50229,0.00210,0.00040,-0.02031,0.00219,0.00011
AMZN240712P00255000,AMZN,2024-07-12,255.00,put,0.00,55.20,54.75,25,55.65,159,0,0,2024-07-02,0.85442,-0.94917,0.00369,-0.40884,0.03460,-0.06713
AMZN240712C00260000,AMZN,2024-07-12,260.00,call,0.01,0.01,0.00,0,0.03,31,0,471,2024-07-02,0.53842,0.00197,0.00035,-0.02054,0.00207,0.00011
AMZN240712P00260000,AMZN,2024-07-12,260.00,put,0.00,59.95,59.30,150,60.60,143,0,0,2024-07-02,0.82301,-0.96763,0.00266,-0.22514,0.02398,-0.06945
AMZN240712C00265000,AMZN,2024-07-12,265.00,call,0.02,0.01,0.00,0,0.02,49,0,37,2024-07-02,0.57363,0.00186,0.00031,-0.02076,0.00196,0.00010
AMZN240712P00265000,AMZN,2024-07-12,265.00,put,0.00,64.97,64.70,63,65.25,58,0,0,2024-07-02,0.88323,-0.96725,0.00250,-0.25262,0.02422,-0.07080
AMZN240719C00075000,AMZN,2024-07-19,75.00,call,122.10,124.80,124.05,168,125.55,61,1,28,2024-07-02,0.55729,1.00000,0.00000,-0.03988,0.00000,0.03484
AMZN240719P00075000,AMZN,2024-07-19,75.00,put,0.01,0.01,0.00,0,0.01,10,1,2257,2024-07-02,1.46675,-0.00055,0.00003,-0.01308,0.00083,-0.00006
AMZN240719C00080000,AMZN,2024-07-19,80.00,call,103.19,119.82,119.05,153,120.60,65,0,122,2024-07-02,0.53500,1.00000,0.00000,-0.04253,0.00000,0.03717
AMZN240719P00080000,AMZN,2024-07-19,80.00,put,0.00,0.01,0.00,0,0.01,5,0,52,2024-07-02,1.37437,-0.00059,0.00003,-0.01303,0.00089,-0.00006
AMZN240719C00085000,AMZN,2024-07-19,85.00,call,111.90,114.85,114.10,150,115.60,65,1,6,2024-07-02,0.51271,1.00000,0.00000,-0.04519,0.00000,0.03949
AMZN240719P00085000,AMZN,2024-07-19,85.00,put,0.00,0.01,0.00,0,0.01,5,0,948,2024-07-02,1.28748,-0.00062,0.00004,-0.01295,0.00094,-0.00006
AMZN240719C00090000,AMZN,2024-07-19,90.00,call,105.08,109.85,109.10,168,110.60,64,0,722,2024-07-02,0.49042,1.00000,0.00000,-0.04785,0.00000,0.04181
AMZN240719P00090000,AMZN,2024-07-19,90.00,put,0.00,0.01,0.00,0,0.01,2,0,1615,2024-07-02,1.20563,-0.00067,0.00004,-0.01288,0.00100,-0.00007
AMZN240719C00095000,AMZN,2024-07-19,95.00,call,105.51,105.18,104.70,169,105.65,75,1,1179,2024-07-02,0.46812,1.00000,0.00000,-0.05051,0.00000,0.04414
AMZN240719P00095000,AMZN,2024-07-19,95.00,put,0.00,0.01,0.00,0,0.01,10,0,691,2024-07-02,1.12819,-0.00071,0.00005,-0.01281,0.00106,-0.00007
AMZN240719C00100000,AMZN,2024-07-19,100.00,call,95.49,99.90,99.15,150,100.65,71,0,162,2024-07-02,0.44583,1.00000,0.00000,-0.05317,0.00000,0.04646
AMZN240719P00100000,AMZN,2024-07-19,100.00,put,0.01,0.01,0.00,0,0.01,2,1,1148,2024-07-02,1.05472,-0.00076,0.00006,-0.01274,0.00113,-0.00008
AMZN240719C00105000,AMZN,2024-07-19,105.00,call,82.49,94.90,94.15,161,95.65,64,0,268,2024-07-02,0.42354,1.00000,0.00000,-0.05583,0.00000,0.04878
AMZN240719P00105000,AMZN,2024-07-19,105.00,put,0.00,0.01,0.00,0,0.01,1,0,1599,2024-07-02,0.98460,-0.00082,0.00007,-0.01264,0.00120,-0.00008
AMZN240719C00110000,AMZN,2024-07-19,110.00,call,90.60,89.93,89.15,150,90.70,68,2,444,2024-07-02,0.40125,1.00000,0.00000,-0.05848,0.00000,0.05111
AMZN240719P00110000,AMZN,2024-07-19,110.00,put,0.00,0.01,0.00,0,0.01,30,0,2530,2024-07-02,0.91768,-0.00087,0.00008,-0.01254,0.00128,-0.00009
AMZN240719C00115000,AMZN,2024-07-19,115.00,call,85.35,85.43,85.15,52,85.70,62,1,193,2024-07-02,1.13215,0.99174,0.00046,-0.17846,0.00973,0.05259
AMZN240719P00115000,AMZN,2024-07-19,115.00,put,0.01,0.01,0.00,0,0.02,34,30,4598,2024-07-02,0.85365,-0.00094,0.00009,-0.01245,0.00137,-0.00009
AMZN240719C00120000,AMZN,2024-07-19,120.00,call,73.19,80.33,79.95,122,80.70,63,0,2397,2024-07-02,0.88490,0.99731,0.00022,-0.09750,0.00358,0.05549
AMZN240719P00120000,AMZN,2024-07-19,120.00,put,0.01,0.01,0.00,0,0.01,30,2,5086,2024-07-02,0.79222,-0.00101,0.00010,-0.01234,0.00146,-0.00010
AMZN240719C00125000,AMZN,2024-07-19,125.00,call,73.09,74.97,74.20,169,75.75,63,0,518,2024-07-02,0.33438,1.00000,0.00000,-0.06646,0.00000,0.05807
AMZN240719P00125000,AMZN,2024-07-19,125.00,put,0.01,0.01,0.00,0,0.01,4,1130,6482,2024-07-02,0.73323,-0.00109,0.00011,-0.01224,0.00157,-0.00011
AMZN240719C00130000,AMZN,2024-07-19,130.00,call,67.22,70.28,69.80,164,70.75,65,1,1019,2024-07-02,0.31208,1.00000,0.00000,-0.06912,0.00000,0.06040
AMZN240719P00130000,AMZN,2024-07-19,130.00,put,0.01,0.01,0.01,3,0.02,21,761,4945,2024-07-02,0.67622,-0.00118,0.00013,-0.01211,0.00169,-0.00011
AMZN240719C00135000,AMZN,2024-07-19,135.00,call,62.90,65.00,64.25,150,65.75,69,1,574,2024-07-02,0.28979,1.00000,0.00000,-0.07178,0.00000,0.06272
AMZN240719P00135000,AMZN,2024-07-19,135.00,put,0.02,0.02,0.01,30,0.03,34,1,4257,2024-07-02,0.66265,-0.00228,0.00025,-0.02163,0.00308,-0.00022
AMZN240719C00140000,AMZN,2024-07-19,140.00,call,57.90,60.50,60.15,73,60.85,89,2,22259,2024-07-02,0.77134,0.98748,0.00097,-0.18883,0.01399,0.06381
AMZN240719P00140000,AMZN,2024-07-19,140.00,put,0.01,0.01,0.01,2,0.02,1,1,26047,2024-07-02,0.56799,-0.00139,0.00019,-0.01182,0.00196,-0.00013
AMZN240719C00145000,AMZN,2024-07-19,145.00,call,55.46,55.52,55.00,130,56.05,152,711,1612,2024-07-02,0.70945,0.98585,0.00118,-0.19389,0.01554,0.06597
AMZN240719P00145000,AMZN,2024-07-19,145.00,put,0.02,0.02,0.01,99,0.03,28,37,75555,2024-07-02,0.55183,-0.00271,0.00035,-0.02106,0.00361,-0.00026
AMZN240719C00150000,AMZN,2024-07-19,150.00,call,50.70,50.53,50.20,30,50.85,75,23,10877,2024-07-02,0.64253,0.98469,0.00139,-0.19281,0.01664,0.06819
AMZN240719P00150000,AMZN,2024-07-19,150.00,put,0.03,0.02,0.01,101,0.03,21,161,60130,2024-07-02,0.49878,-0.00299,0.00042,-0.02072,0.00393,-0.00029
AMZN240719C00155000,AMZN,2024-07-19,155.00,call,45.40,45.50,45.20,12,45.80,47,23,6761,2024-07-02,0.55290,0.98668,0.00143,-0.16854,0.01476,0.07072
AMZN240719P00155000,AMZN,2024-07-19,155.00,put,0.04,0.04,0.03,16,0.04,296,428,31607,2024-07-02,0.48247,-0.00580,0.00079,-0.03627,0.00713,-0.00056
AMZN240719C00160000,AMZN,2024-07-19,160.00,call,40.54,40.55,40.25,64,40.85,58,28,4604,2024-07-02,0.51403,0.98166,0.00203,-0.19016,0.01941,0.07256
AMZN240719P00160000,AMZN,2024-07-19,160.00,put,0.05,0.04,0.04,50,0.05,2,1055,20184,2024-07-02,0.42882,-0.00649,0.00098,-0.03550,0.00787,-0.00062
AMZN240719C00162500,AMZN,2024-07-19,162.50,call,35.50,37.62,36.85,168,38.40,61,0,174,2024-07-02,0.16719,1.00000,0.00000,-0.08640,0.00000,0.07550
AMZN240719P00162500,AMZN,2024-07-19,162.50,put,0.06,0.06,0.05,114,0.07,117,110,2371,2024-07-02,0.42318,-0.00948,0.00139,-0.04882,0.01098,-0.00091
AMZN240719C00165000,AMZN,2024-07-19,165.00,call,35.40,35.58,35.25,11,35.90,56,57,10092,2024-07-02,0.46098,0.97770,0.00267,-0.19867,0.02292,0.07450
AMZN240719P00165000,AMZN,2024-07-19,165.00,put,0.08,0.08,0.07,151,0.08,176,596,17352,2024-07-02,0.41144,-0.01258,0.00183,-0.06066,0.01405,-0.00121
AMZN240719C00167500,AMZN,2024-07-19,167.50,call,32.44,32.65,31.90,153,33.40,61,0,72,2024-07-02,0.14490,1.00000,0.00000,-0.08906,0.00000,0.07782
AMZN240719P00167500,AMZN,2024-07-19,167.50,put,0.09,0.09,0.08,252,0.10,399,31,1550,2024-07-02,0.39010,-0.01470,0.00221,-0.06567,0.01607,-0.00141
AMZN240719C00170000,AMZN,2024-07-19,170.00,call,30.63,30.68,30.50,25,30.85,25,150,35981,2024-07-02,0.43034,0.96585,0.00408,-0.23759,0.03268,0.07568
AMZN240719P00170000,AMZN,2024-07-19,170.00,put,0.11,0.11,0.10,240,0.12,110,1862,49486,2024-07-02,0.37302,-0.01831,0.00279,-0.07564,0.01939,-0.00176
AMZN240719C00172500,AMZN,2024-07-19,172.50,call,28.22,28.05,27.65,36,28.45,52,635,73,2024-07-02,0.35031,0.97868,0.00338,-0.17234,0.02206,0.07810
AMZN240719P00172500,AMZN,2024-07-19,172.50,put,0.14,0.12,0.12,25,0.13,20,359,1211,2024-07-02,0.34924,-0.02102,0.00335,-0.07942,0.02180,-0.00201
AMZN240719C00175000,AMZN,2024-07-19,175.00,call,25.55,25.70,25.50,25,25.90,25,277,7376,2024-07-02,0.36891,0.95978,0.00544,-0.23656,0.03736,0.07743
AMZN240719P00175000,AMZN,2024-07-19,175.00,put,0.17,0.16,0.15,200,0.17,422,359,15637,2024-07-02,0.33629,-0.02804,0.00443,-0.09717,0.02777,-0.00269
AMZN240719C00177500,AMZN,2024-07-19,177.50,call,23.15,23.27,23.00,27,23.55,60,31,571,2024-07-02,0.35214,0.94961,0.00683,-0.25816,0.04479,0.07762
AMZN240719P00177500,AMZN,2024-07-19,177.50,put,0.20,0.20,0.19,324,0.21,326,279,2132,2024-07-02,0.31922,-0.03570,0.00570,-0.11226,0.03390,-0.00342
AMZN240719C00180000,AMZN,2024-07-19,180.00,call,20.82,20.70,20.45,81,20.95,10,887,20173,2024-07-02,0.30245,0.95399,0.00739,-0.22589,0.04165,0.07922
AMZN240719P00180000,AMZN,2024-07-19,180.00,put,0.26,0.26,0.25,208,0.26,156,893,23226,2024-07-02,0.30397,-0.04680,0.00746,-0.13265,0.04222,-0.00448
AMZN240719C00182500,AMZN,2024-07-19,182.50,call,18.40,18.42,17.20,150,19.65,150,90,569,2024-07-02,0.31083,0.92444,0.01061,-0.29377,0.06145,0.07753
AMZN240719P00182500,AMZN,2024-07-19,182.50,put,0.36,0.35,0.34,22,0.36,244,759,4064,2024-07-02,0.29040,-0.06276,0.00984,-0.15916,0.05326,-0.00601
AMZN240719C00185000,AMZN,2024-07-19,185.00,call,16.04,16.07,15.90,34,16.25,35,1825,26029,2024-07-02,0.29635,0.90144,0.01358,-0.32598,0.07495,0.07648
AMZN240719P00185000,AMZN,2024-07-19,185.00,put,0.49,0.48,0.47,92,0.49,52,1430,25780,2024-07-02,0.27791,-0.08515,0.01299,-0.19130,0.06725,-0.00815
AMZN240719C00187500,AMZN,2024-07-19,187.50,call,13.61,13.82,13.70,37,13.95,30,571,1474,2024-07-02,0.28736,0.86687,0.01734,-0.37138,0.09282,0.07431
AMZN240719P00187500,AMZN,2024-07-19,187.50,put,0.70,0.70,0.67,215,0.72,18,730,3999,2024-07-02,0.27013,-0.11924,0.01708,-0.23619,0.08596,-0.01143
AMZN240719C00190000,AMZN,2024-07-19,190.00,call,11.62,11.62,11.55,26,11.70,1,3445,28135,2024-07-02,0.27516,0.82517,0.02169,-0.41023,0.11119,0.07145
AMZN240719P00190000,AMZN,2024-07-19,190.00,put,1.04,1.04,1.02,13,1.05,64,2041,7434,2024-07-02,0.26525,-0.16652,0.02181,-0.28861,0.10778,-0.01600
AMZN240719C00192500,AMZN,2024-07-19,192.50,call,9.60,9.62,9.55,33,9.70,27,853,4005,2024-07-02,0.27059,0.76615,0.02624,-0.46080,0.13228,0.06689
AMZN240719P00192500,AMZN,2024-07-19,192.50,put,1.52,1.51,1.48,185,1.54,261,1080,1987,2024-07-02,0.26037,-0.22589,0.02675,-0.33776,0.12974,-0.02174
AMZN240719C00195000,AMZN,2024-07-19,195.00,call,7.80,7.80,7.70,62,7.90,34,7249,32523,2024-07-02,0.26739,0.69519,0.03034,-0.50382,0.15115,0.06112
AMZN240719P00195000,AMZN,2024-07-19,195.00,put,2.23,2.18,2.15,36,2.21,47,1400,2559,2024-07-02,0.25839,-0.29930,0.03114,-0.38279,0.14991,-0.02890
AMZN240719C00197500,AMZN,2024-07-19,197.50,call,6.20,6.20,6.15,20,6.25,40,5629,6341,2024-07-02,0.26632,0.61439,0.03327,-0.53412,0.16507,0.05434
AMZN240719P00197500,AMZN,2024-07-19,197.50,put,3.10,3.08,3.05,5,3.10,8,1687,1325,2024-07-02,0.25839,-0.38286,0.03422,-0.41446,0.16472,-0.03710
AMZN240719C00200000,AMZN,2024-07-19,200.00,call,4.80,4.82,4.80,2,4.85,13,48167,138409,2024-07-02,0.26571,0.52868,0.03470,-0.54370,0.17175,0.04700
AMZN240719P00200000,AMZN,2024-07-19,200.00,put,4.18,4.20,4.15,57,4.25,54,1620,3263,2024-07-02,0.25839,-0.47114,0.03568,-0.42394,0.17174,-0.04584
AMZN240719C00202500,AMZN,2024-07-19,202.50,call,3.70,3.70,3.65,77,3.75,205,9935,9375,2024-07-02,0.26769,0.44308,0.03418,-0.53506,0.17044,0.03955
AMZN240719P00202500,AMZN,2024-07-19,202.50,put,5.75,5.58,5.50,129,5.65,156,232,393,2024-07-02,0.26068,-0.55905,0.03507,-0.41402,0.17030,-0.05467
AMZN240719C00205000,AMZN,2024-07-19,205.00,call,2.79,2.78,2.76,68,2.80,24,13340,29316,2024-07-02,0.26922,0.36196,0.03226,-0.50467,0.16178,0.03242
AMZN240719P00205000,AMZN,2024-07-19,205.00,put,7.29,7.17,7.10,94,7.25,55,787,2195,2024-07-02,0.26297,-0.64169,0.03291,-0.38289,0.16122,-0.06311
AMZN240719C00207500,AMZN,2024-07-19,207.50,call,2.09,2.09,2.06,61,2.12,36,3952,6349,2024-07-02,0.27379,0.29065,0.02900,-0.46459,0.14790,0.02610
AMZN240719P00207500,AMZN,2024-07-19,207.50,put,9.18,9.23,8.90,67,9.55,146,19,206,2024-07-02,0.28415,-0.70166,0.02828,-0.37693,0.14970,-0.06966
AMZN240719C00210000,AMZN,2024-07-19,210.00,call,1.56,1.56,1.53,92,1.59,52,15623,17880,2024-07-02,0.27867,0.22967,0.02522,-0.41542,0.13096,0.02067
AMZN240719P00210000,AMZN,2024-07-19,210.00,put,11.18,11.00,10.75,101,11.25,58,17,119,2024-07-02,0.27577,-0.77287,0.02533,-0.29703,0.13014,-0.07712
AMZN240719C00215000,AMZN,2024-07-19,215.00,call,0.87,0.86,0.85,124,0.87,230,3274,11292,2024-07-02,0.28979,0.13887,0.01770,-0.31158,0.09554,0.01254
AMZN240719P00215000,AMZN,2024-07-19,215.00,put,15.51,15.45,15.10,144,15.80,142,36,423,2024-07-02,0.30245,-0.85021,0.01784,-0.22759,0.10055,-0.08639
AMZN240719C00220000,AMZN,2024-07-19,220.00,call,0.50,0.49,0.49,1,0.50,556,5725,16001,2024-07-02,0.30443,0.08378,0.01172,-0.22581,0.06644,0.00758
AMZN240719P00220000,AMZN,2024-07-19,220.00,put,0.00,20.12,19.75,75,20.50,69,0,423,2024-07-02,0.32882,-0.89842,0.01251,-0.16396,0.07662,-0.09306
AMZN240719C00225000,AMZN,2024-07-19,225.00,call,0.30,0.29,0.28,186,0.30,81,1274,4803,2024-07-02,0.32043,0.05126,0.00761,-0.16152,0.04541,0.00464
AMZN240719P00225000,AMZN,2024-07-19,225.00,put,0.00,24.98,24.70,65,25.25,13,0,3,2024-07-02,0.36617,-0.92213,0.00922,-0.13552,0.06287,-0.09753
AMZN240719C00230000,AMZN,2024-07-19,230.00,call,0.18,0.18,0.17,188,0.19,10,806,2703,2024-07-02,0.33766,0.03234,0.00497,-0.11664,0.03125,0.00293
AMZN240719P00230000,AMZN,2024-07-19,230.00,put,0.00,29.77,29.30,153,30.25,56,0,0,2024-07-02,0.37958,-0.94896,0.00640,-0.06737,0.04525,-0.10226
AMZN240719C00235000,AMZN,2024-07-19,235.00,call,0.13,0.12,0.11,344,0.13,499,214,1374,2024-07-02,0.35702,0.02157,0.00335,-0.08763,0.02228,0.00195
AMZN240719P00235000,AMZN,2024-07-19,235.00,put,0.00,34.98,34.70,61,35.25,64,0,0,2024-07-02,0.47180,-0.93429,0.00628,-0.16129,0.05519,-0.10332
AMZN240719C00240000,AMZN,2024-07-19,240.00,call,0.10,0.08,0.07,36,0.09,15,739,3256,2024-07-02,0.37424,0.01440,0.00226,-0.06489,0.01578,0.00130
AMZN240719P00240000,AMZN,2024-07-19,240.00,put,0.00,39.98,39.70,63,40.25,58,0,0,2024-07-02,0.52165,-0.93836,0.00540,-0.17273,0.05251,-0.10603
AMZN240719C00245000,AMZN,2024-07-19,245.00,call,0.06,0.07,0.06,2,0.07,15,789,3602,2024-07-02,0.40351,0.01196,0.00179,-0.05947,0.01344,0.00108
AMZN240719P00245000,AMZN,2024-07-19,245.00,put,0.00,44.95,44.70,69,45.20,25,0,0,2024-07-02,0.56372,-0.94373,0.00465,-0.17129,0.04889,-0.10884
AMZN240719C00250000,AMZN,2024-07-19,250.00,call,0.04,0.04,0.04,200,0.05,15,201,3757,2024-07-02,0.40961,0.00710,0.00112,-0.03820,0.00852,0.00064
AMZN240719P00250000,AMZN,2024-07-19,250.00,put,0.00,49.98,49.70,58,50.25,63,0,0,2024-07-02,0.61646,-0.94432,0.00422,-0.19357,0.04849,-0.11124
AMZN240719C00255000,AMZN,2024-07-19,255.00,call,0.03,0.04,0.03,10,0.04,15,64,3785,2024-07-02,0.44147,0.00664,0.00098,-0.03872,0.00803,0.00060
AMZN240719P00255000,AMZN,2024-07-19,255.00,put,0.00,54.98,54.70,58,55.25,63,0,0,2024-07-02,0.66189,-0.94652,0.00381,-0.20351,0.04696,-0.11378
AMZN240719C00260000,AMZN,2024-07-19,260.00,call,0.03,0.02,0.01,173,0.03,15,75,4515,2024-07-02,0.43933,0.00353,0.00056,-0.02195,0.00458,0.00032
AMZN240719P00260000,AMZN,2024-07-19,260.00,put,0.00,59.98,59.70,60,60.25,62,0,0,2024-07-02,0.70610,-0.94837,0.00347,-0.21311,0.04567,-0.11628
AMZN240719C00270000,AMZN,2024-07-19,270.00,call,0.01,0.01,0.00,0,0.03,61,0,2302,2024-07-02,0.46494,0.00177,0.00028,-0.01243,0.00245,0.00016
AMZN240719P00270000,AMZN,2024-07-19,270.00,put,0.00,69.97,69.70,58,70.25,66,0,0,2024-07-02,0.78872,-0.95188,0.00294,-0.22677,0.04317,-0.12126
AMZN240719C00280000,AMZN,2024-07-19,280.00,call,0.02,0.01,0.00,0,0.02,129,20,1086,2024-07-02,0.51570,0.00161,0.00023,-0.01263,0.00225,0.00015
AMZN240719P00280000,AMZN,2024-07-19,280.00,put,0.00,79.97,79.70,58,80.25,63,0,0,2024-07-02,0.86966,-0.95407,0.00257,-0.24395,0.04159,-0.12612
AMZN240726C00100000,AMZN,2024-07-26,100.00,call,100.60,100.45,100.00,61,100.90,44,2,6,2024-07-02,1.11859,0.99495,0.00025,-0.11619,0.00749,0.06479
AMZN240726P00100000,AMZN,2024-07-26,100.00,put,0.00,0.01,0.00,0,0.11,46,0,4,2024-07-02,0.88887,-0.00076,0.00006,-0.00899,0.00134,-0.00011
AMZN240726C00105000,AMZN,2024-07-26,105.00,call,93.10,95.50,95.05,63,95.95,45,0,1,2024-07-02,1.08322,0.99327,0.00034,-0.13450,0.00965,0.06783
AMZN240726P00105000,AMZN,2024-07-26,105.00,put,0.00,0.01,0.00,0,0.10,42,0,1,2024-07-02,0.82987,-0.00081,0.00007,-0.00893,0.00143,-0.00011
AMZN240726C00110000,AMZN,2024-07-26,110.00,call,86.30,90.50,90.05,51,90.95,45,0,32,2024-07-02,0.99389,0.99356,0.00036,-0.12786,0.00929,0.07115
AMZN240726P00110000,AMZN,2024-07-26,110.00,put,0.00,0.01,0.00,0,0.05,51,0,1800,2024-07-02,0.77362,-0.00087,0.00007,-0.00886,0.00152,-0.00012
AMZN240726C00115000,AMZN,2024-07-26,115.00,call,81.39,85.55,85.15,40,85.95,42,0,12,2024-07-02,0.95685,0.99163,0.00046,-0.14522,0.01170,0.07415
AMZN240726P00115000,AMZN,2024-07-26,115.00,put,0.00,0.01,0.00,0,0.09,34,0,17,2024-07-02,0.71966,-0.00094,0.00009,-0.00878,0.00162,-0.00013
